WorkOrder,ModelName,LineName,SectionName,GroupName,StationName,TesterId,FixtureId,CarrierId,CarrierSide,TimeStamp,TestResult,SequenceNumber,Title,FileName,
1085033-04 261607026373,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1440,0,4/22/2026 16:03,PASS,0,N/A,N/A
1085033-04 261707005033,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1119,0,4/22/2026 16:05,PASS,0,N/A,N/A
1085033-04 261707005028,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1128,0,4/22/2026 16:05,PASS,0,N/A,N/A
1085033-04 261707005023,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1286,0,4/22/2026 16:06,PASS,0,N/A,N/A
1085033-04 261707005020,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1093,0,4/22/2026 16:06,PASS,0,N/A,N/A
BUNC1B348104#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1391,0,4/22/2026 16:07,PASS,0,N/A,N/A
BUNC1B348129#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1094,0,4/22/2026 16:08,PASS,0,N/A,N/A
BUNC1B348117#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1420,0,4/22/2026 16:08,PASS,0,N/A,N/A
1085033-04 2617070050281085033-04 261607026373,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1128,0,4/22/2026 16:08,PASS,0,N/A,N/A
1085033-04 2617070050201085033-04 261707005033,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1093,0,4/22/2026 16:09,PASS,0,N/A,N/A
1085033-04 261707005032,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1203,0,4/22/2026 16:09,PASS,0,N/A,N/A
1085033-04 2617070050231085033-04 261707005019,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1286,0,4/22/2026 16:09,PASS,0,N/A,N/A
BUNC1B348096#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1382,0,4/22/2026 16:11,PASS,0,N/A,N/A
BUNC1B348162#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1058,0,4/22/2026 16:12,PASS,0,N/A,N/A
BUNC1B348104#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1391,0,4/22/2026 16:13,PASS,0,N/A,N/A
1085033-04 261707005008,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1225,0,4/22/2026 16:14,PASS,0,N/A,N/A
1085033-04 261707005444,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1378,0,4/22/2026 16:15,PASS,0,N/A,N/A
BUNC1B348129#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1391,0,4/22/2026 16:17,PASS,0,N/A,N/A
BUNC1B348117#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1420,0,4/22/2026 16:17,PASS,0,N/A,N/A
1085033-04 2617070050321085033-04 261707005008,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1203,0,4/22/2026 16:18,PASS,0,N/A,N/A
1085033-04 261707005470,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1045,0,4/22/2026 16:18,PASS,0,N/A,N/A
1085033-04 261707005469,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1380,0,4/22/2026 16:19,PASS,0,N/A,N/A
BUNC1B348087#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1374,0,4/22/2026 16:19,PASS,0,N/A,N/A
1085033-04 2617070054691085033-04 261707005444,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1380,0,4/22/2026 16:21,PASS,0,N/A,N/A
BUNC1B348096#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1391,0,4/22/2026 16:22,PASS,0,N/A,N/A
BUNC1B348087#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1374,0,4/22/2026 16:25,PASS,0,N/A,N/A
1085033-04 261707005472,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1153,0,4/22/2026 16:26,PASS,0,N/A,N/A
1085033-04 2617070054701085033-04 261707005472,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1045,0,4/22/2026 16:28,PASS,0,N/A,N/A
1085033-04 261707005005,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1354,0,4/22/2026 16:28,PASS,0,N/A,N/A
1085033-04 261707005440,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1120,0,4/22/2026 16:29,PASS,0,N/A,N/A
1085033-04 261607000883,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1453,0,4/22/2026 16:30,PASS,0,N/A,N/A
1085033-04 261707005480,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1212,0,4/22/2026 16:32,PASS,0,N/A,N/A
1085033-04 261607000486,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1449,0,4/22/2026 16:33,PASS,0,N/A,N/A
1085033-04 261607000717,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1087,0,4/22/2026 16:34,PASS,0,N/A,N/A
1085033-04 261707005030,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1288,0,4/22/2026 16:35,PASS,0,N/A,N/A
BUNC1B348127#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1296,0,4/22/2026 16:36,PASS,0,N/A,N/A
1085033-04 261607000839,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1234,0,4/22/2026 16:38,PASS,0,N/A,N/A
1085033-04 2617070054401085033-04 261707005030,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1120,0,4/22/2026 16:39,PASS,0,N/A,N/A
1085033-04 2616070008831085033-04 261607000839,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1453,0,4/22/2026 16:40,PASS,0,N/A,N/A
BUNC1B348127#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1296,0,4/22/2026 16:41,PASS,0,N/A,N/A
BUNC1B348164#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1136,0,4/22/2026 16:46,PASS,0,N/A,N/A
BUNC1B348164#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1136,0,4/22/2026 16:51,PASS,0,N/A,N/A
BUNC1B348165#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1211,0,4/22/2026 17:19,PASS,0,N/A,N/A
BUNC1B348165#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1211,0,4/22/2026 17:24,PASS,0,N/A,N/A
1085033-04 261207016212,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1062,0,4/22/2026 18:03,PASS,0,N/A,N/A
1085033-04 2617070054801085033-04 261207016212,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1212,0,4/22/2026 18:05,PASS,0,N/A,N/A
BUNC1B348166#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1183,0,4/22/2026 19:15,PASS,0,N/A,N/A
BUNC1B348166#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1183,0,4/22/2026 19:21,PASS,0,N/A,N/A
BUNC1B348170#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1186,0,4/22/2026 19:29,PASS,0,N/A,N/A
BUNC1B348169#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1332,0,4/22/2026 19:30,PASS,0,N/A,N/A
BUNC1B348168#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1186,0,4/22/2026 19:30,PASS,0,N/A,N/A
BUNC1B348167#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1186,0,4/22/2026 19:31,PASS,0,N/A,N/A
BUNC1B348171#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA02,ECD16010089-CVI-04,CR_CD01:1236,0,4/22/2026 19:34,PASS,0,N/A,N/A
BUNC1B348170#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1186,0,4/22/2026 19:35,PASS,0,N/A,N/A
BUNC1B348168#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1113,0,4/22/2026 19:36,PASS,0,N/A,N/A
BUNC1B348167#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1200,0,4/22/2026 19:36,PASS,0,N/A,N/A
BUNC1B348171#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1236,0,4/22/2026 19:39,PASS,0,N/A,N/A
BUNC1B348169#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA07,ECD16010089-PAT-01,CR_CD01:1236,0,4/22/2026 19:44,PASS,0,N/A,N/A
1085033-04 261207016221,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1052,0,4/23/2026 7:40,PASS,0,N/A,N/A
1085033-04 2617070050051085033-04 261607000486,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1354,0,4/23/2026 8:07,PASS,0,N/A,N/A
1085033-04 261607011499,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1287,0,4/23/2026 8:20,PASS,0,N/A,N/A
1085033-04 261607011211,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1376,0,4/23/2026 8:46,PASS,0,N/A,N/A
1085033-04 261707005482,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1134,0,4/23/2026 8:49,PASS,0,N/A,N/A
1085033-04 261707005522,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1279,0,4/23/2026 8:50,PASS,0,N/A,N/A
1085033-04 261707005010,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1364,0,4/23/2026 8:52,PASS,0,N/A,N/A
1085033-04 261707005475,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1347,0,4/23/2026 8:53,PASS,0,N/A,N/A
1085033-04 2616070112111085033-04 261607011499,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1376,0,4/23/2026 8:55,PASS,0,N/A,N/A
1085033-04 261707005002,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1051,0,4/23/2026 8:55,PASS,0,N/A,N/A
1085033-04 261607026469,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1299,0,4/23/2026 8:56,PASS,0,N/A,N/A
BUNC1B348172#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1040,0,4/23/2026 8:56,PASS,0,N/A,N/A
1085033-04 261607026370,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1229,0,4/23/2026 8:56,PASS,0,N/A,N/A
1085033-04 2612070162211085033-04 261707005522,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1052,0,4/23/2026 8:56,PASS,0,N/A,N/A
1085033-04 2616070007171085033-04 261707005475,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1087,0,4/23/2026 8:56,PASS,0,N/A,N/A
1085033-04 2617070054821085033-04 261707005010,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA06,ECD16010089-EER-01,CR_CD01:1134,0,4/23/2026 8:57,PASS,0,N/A,N/A
BUNC1B348173#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1315,0,4/23/2026 8:59,PASS,0,N/A,N/A
1085033-04 261707005443,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1317,0,4/23/2026 8:59,PASS,0,N/A,N/A
BUNC1B348174#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1320,0,4/23/2026 9:00,PASS,0,N/A,N/A
1085033-04 261607026381,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1033,0,4/23/2026 9:00,PASS,0,N/A,N/A
BUNC1B348172#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1040,0,4/23/2026 9:01,PASS,0,N/A,N/A
BUNC1B348175#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1268,0,4/23/2026 9:02,PASS,0,N/A,N/A
1085033-04 261607026405,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1436,0,4/23/2026 9:02,PASS,0,N/A,N/A
1085033-04 261707005445,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1143,0,4/23/2026 9:03,PASS,0,N/A,N/A
BUNC1B348176#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1198,0,4/23/2026 9:03,PASS,0,N/A,N/A
BUNC1B348178#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1334,0,4/23/2026 9:05,PASS,0,N/A,N/A
BUNC1B348173#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1040,0,4/23/2026 9:06,PASS,0,N/A,N/A
BUNC1B348177#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1437,0,4/23/2026 9:06,PASS,0,N/A,N/A
1085033-04 2617070054431085033-04 261607026469,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1317,0,4/23/2026 9:09,PASS,0,N/A,N/A
1085033-04 261607026386,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1273,0,4/23/2026 9:09,PASS,0,N/A,N/A
1085033-04 261607026385,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1358,0,4/23/2026 9:11,PASS,0,N/A,N/A
BUNC1B348176#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1198,0,4/23/2026 9:11,PASS,0,N/A,N/A
BUNC1B348179#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1272,0,4/23/2026 9:12,PASS,0,N/A,N/A
BUNC1B348180#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1418,0,4/23/2026 9:14,PASS,0,N/A,N/A
BUNC1B348178#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1198,0,4/23/2026 9:15,PASS,0,N/A,N/A
1085033-04 261707005442,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1041,0,4/23/2026 9:16,PASS,0,N/A,N/A
BUNC1B348181#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1199,0,4/23/2026 9:16,PASS,0,N/A,N/A
1085033-04 261707005007,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1249,0,4/23/2026 9:17,PASS,0,N/A,N/A
1085033-04 2617070050021085033-04 261607026405,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA07,ECD16010089-EER-01,CR_CD01:1051,0,4/23/2026 9:17,PASS,0,N/A,N/A
BUNC1B348182#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1328,0,4/23/2026 9:18,PASS,0,N/A,N/A
1085033-04 261707005468,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1401,0,4/23/2026 9:18,PASS,0,N/A,N/A
BUNC1B348177#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1437,0,4/23/2026 9:20,PASS,0,N/A,N/A
1085033-04 261707005026,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1253,0,4/23/2026 9:20,PASS,0,N/A,N/A
BUNC1B348182#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU_01,CA01,ECD16010089-PAT-01,CR_CD01:1328,0,4/23/2026 9:24,PASS,0,N/A,N/A
BUNC1B348179#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1437,0,4/23/2026 9:24,PASS,0,N/A,N/A
1085033-04 261707005022,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1158,0,4/23/2026 9:25,PASS,0,N/A,N/A
BUNC1B348180#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1437,0,4/23/2026 9:29,PASS,0,N/A,N/A
BUNC1B348183#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1241,0,4/23/2026 9:30,PASS,0,N/A,N/A
BUNC1B348184#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1090,0,4/23/2026 9:33,PASS,0,N/A,N/A
BUNC1B348181#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1199,0,4/23/2026 9:34,PASS,0,N/A,N/A
BUNC1B348186#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1086,0,4/23/2026 9:34,PASS,0,N/A,N/A
1085033-04 261607026383,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1070,0,4/23/2026 9:36,PASS,0,N/A,N/A
BUNC1B348185#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1311,0,4/23/2026 9:37,PASS,0,N/A,N/A
1085033-04 261607026425,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA22,ECD16010089-FAT-01,CR_CD01:1326,0,4/23/2026 9:37,PASS,0,N/A,N/A
BUNC1B348184#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1090,0,4/23/2026 9:38,PASS,0,N/A,N/A
1085033-04 261707005003,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1355,0,4/23/2026 9:39,PASS,0,N/A,N/A
1085033-04 261707005601,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1013,0,4/23/2026 9:40,PASS,0,N/A,N/A
BUNC1B348183#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1241,0,4/23/2026 9:43,PASS,0,N/A,N/A
1085033-04 2616070263831085033-04 261607026370,3572603330,ECD16010089,CD01,FINAL-TEST,EER CDBU,EER_CDBU,TA08,ECD16010089-EER-01,CR_CD01:1070,0,4/23/2026 9:45,PASS,0,N/A,N/A
BUNC1B348187#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1001,0,4/23/2026 9:46,PASS,0,N/A,N/A
1085033-04 261607011099,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1129,0,4/23/2026 9:46,PASS,0,N/A,N/A
1085033-04 261707005596,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA17,ECD16010089-FAT-01,CR_CD01:1455,0,4/23/2026 9:47,PASS,0,N/A,N/A
1085033-04 261707005555,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1046,0,4/23/2026 9:47,PASS,0,N/A,N/A
BUNC1B348185#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1241,0,4/23/2026 9:47,PASS,0,N/A,N/A
BUNC1B348188#,3572603330,ECD16010089,CD01,ASSEMBLY,CVI CDBU,CVI_CDBU,TA01,ECD16010089-CVI-04,CR_CD01:1164,0,4/23/2026 9:49,PASS,0,N/A,N/A
1085033-04 261707005595,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA21,ECD16010089-FAT-01,CR_CD01:1146,0,4/23/2026 9:49,PASS,0,N/A,N/A
BUNC1B348186#,3572603330,ECD16010089,CD01,ASSEMBLY,ATS1 CDBU,ATS1_CDBU,CA06,ECD16010089-PAT-01,CR_CD01:1241,0,4/23/2026 9:52,PASS,0,N/A,N/A
1085033-04 261707005449,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA18,ECD16010089-FAT-02,CR_CD01:1307,0,4/23/2026 9:54,PASS,0,N/A,N/A
1085033-04 261707005594,3572603330,ECD16010089,CD01,FINAL-TEST,ATS2 CDBU,ATS2_CDBU,CA23,ECD16010089-FAT-01,CR_CD01:1209,0,4/23/2026 9:56,PASS,0,N/A,N/A
